Files,HOMO (eV),LUMO (eV),LUMO+1 (eV),Bandgap (eV),LUMO-lumo+1 gap (eV)
st5073,-5.152987,-3.372626,-2.899688,1.7803610000000003,0.4729380000000001
st5075,-5.157633,-3.367725,-2.896575,1.7899079999999996,0.4711500000000002
st5077,-5.162368,-3.362448,-2.892892,1.7999199999999995,0.4695560000000003
st5079,-5.167143,-3.356876,-2.8887,1.810267,0.4681760000000001
st5081,-5.171905,-3.351103,-2.884077,1.820802,0.4670260000000001
st5083,-5.176619,-3.345213,-2.879103,1.8314059999999996,0.46611
st5085,-5.181242,-3.339289,-2.873845,1.841953,0.4654439999999997
st5087,-5.185721,-3.33341,-2.868375,1.852311,0.4650350000000003
st5089,-5.189976,-3.327642,-2.862755,1.862334,0.464887
st5091,-5.193869,-3.322054,-2.857063,1.871815,0.4649909999999999
st5093,-5.197054,-3.3167,-2.851367,1.880354,0.4653329999999998
st5095,-5.198839,-3.311624,-2.845739,1.8872150000000003,0.4658850000000001
st5097,-5.19883,-3.306858,-2.840236,1.891972,0.4666220000000001
st5099,-5.197733,-3.30242,-2.834917,1.895313,0.4675030000000002
st5101,-5.19626,-3.298314,-2.829829,1.897946,0.4684849999999998
st5103,-5.19473,-3.294533,-2.825001,1.900197,0.469532
st5105,-5.193282,-3.291063,-2.820457,1.902219,0.4706059999999996
st5107,-5.191974,-3.287882,-2.816208,1.904092,0.4716740000000001
st5109,-5.190849,-3.284982,-2.812277,1.905867,0.4727049999999999
st5111,-5.189928,-3.282351,-2.80869,1.9075770000000003,0.4736609999999999
st5113,-5.189226,-3.279974,-2.805463,1.9092519999999995,0.4745110000000001
st5115,-5.188753,-3.277832,-2.802596,1.910921,0.4752360000000002
st5117,-5.188504,-3.275907,-2.800077,1.912597,0.4758300000000002
st5119,-5.188462,-3.274174,-2.797875,1.9142880000000004,0.476299
st5121,-5.188611,-3.272611,-2.795943,1.916,0.4766680000000001
st5123,-5.18893,-3.271193,-2.794214,1.917737,0.4769789999999996
st5125,-5.189417,-3.269897,-2.792605,1.91952,0.4772919999999998
st5127,-5.190067,-3.268702,-2.791017,1.921365,0.4776850000000001
st5129,-5.190872,-3.267589,-2.789358,1.923283,0.4782310000000001
st5131,-5.191838,-3.266548,-2.787557,1.92529,0.4789909999999997
st5133,-5.192965,-3.265576,-2.785598,1.927389,0.479978
st5135,-5.194262,-3.264671,-2.783552,1.9295910000000005,0.4811190000000001
st5137,-5.195745,-3.263851,-2.781643,1.931894,0.4822079999999999
st5139,-5.197437,-3.263133,-2.780248,1.934304,0.482885
st5141,-5.199354,-3.26255,-2.779819,1.9368039999999995,0.4827310000000002
st5143,-5.201519,-3.262141,-2.780612,1.939378,0.4815290000000001
st5145,-5.203936,-3.261954,-2.782614,1.941982,0.4793399999999996
st5147,-5.206598,-3.262037,-2.785653,1.944561,0.4763839999999999
st5149,-5.20951,-3.262443,-2.789538,1.947067,0.4729050000000003
st5151,-5.212662,-3.263238,-2.794134,1.949424,0.4691039999999997
st5153,-5.216028,-3.264474,-2.799326,1.951554,0.4651479999999997
st5155,-5.219587,-3.26621,-2.805016,1.953377,0.4611939999999999
st5157,-5.223295,-3.268491,-2.81112,1.954804,0.4573710000000002
st5159,-5.227109,-3.271364,-2.817568,1.9557449999999996,0.4537960000000001
st5161,-5.230957,-3.274867,-2.824283,1.95609,0.4505840000000001
st5163,-5.234631,-3.279029,-2.831214,1.9556020000000005,0.4478149999999998
st5165,-5.236648,-3.28385,-2.838296,1.952798,0.445554
st5167,-5.231345,-3.289314,-2.845464,1.942031,0.4438499999999998
st5169,-5.222413,-3.295383,-2.852661,1.92703,0.4427220000000003
st5171,-5.212356,-3.302008,-2.859845,1.910348,0.4421629999999998
st5173,-5.201508,-3.309127,-2.866988,1.8923809999999996,0.442139
st5175,-5.189978,-3.316666,-2.874069,1.873312,0.4425970000000001
st5177,-5.17784,-3.324531,-2.881069,1.853309,0.4434619999999998
st5179,-5.165167,-3.332616,-2.887983,1.8325510000000005,0.4446329999999996
st5181,-5.152015,-3.340822,-2.89481,1.8111929999999996,0.4460120000000001
st5183,-5.138449,-3.34905,-2.901556,1.7893989999999995,0.4474940000000003
st5185,-5.12451,-3.357223,-2.908222,1.767287,0.449001
st5187,-5.110257,-3.365264,-2.914804,1.744993,0.4504599999999996
st5189,-5.095754,-3.373086,-2.921264,1.7226680000000003,0.4518219999999999
st5191,-5.081075,-3.380585,-2.927533,1.7004900000000005,0.453052
st5193,-5.066313,-3.387685,-2.933543,1.6786280000000002,0.454142
st5195,-5.051526,-3.394319,-2.939197,1.657207,0.4551219999999998
st5197,-5.036802,-3.400434,-2.944395,1.6363679999999996,0.4560390000000001
st5199,-5.022225,-3.40599,-2.94904,1.6162349999999996,0.4569499999999999
st5201,-5.007864,-3.41094,-2.953017,1.5969239999999996,0.4579230000000001
st5203,-4.993806,-3.415252,-2.956235,1.578554,0.4590170000000002
st5205,-4.980114,-3.418911,-2.958603,1.5612030000000003,0.4603079999999999
st5207,-4.966837,-3.421915,-2.96005,1.544922,0.4618649999999999
st5209,-4.954038,-3.424272,-2.960513,1.5297659999999995,0.463759
st5211,-4.941756,-3.425994,-2.959943,1.5157619999999996,0.4660510000000002
st5213,-4.930046,-3.4271,-2.958324,1.502946,0.4687759999999996
st5215,-4.918941,-3.427618,-2.955655,1.4913230000000004,0.4719629999999997
st5217,-4.90847,-3.42758,-2.951968,1.4808900000000005,0.4756119999999999
st5219,-4.898651,-3.427024,-2.947347,1.4716270000000002,0.4796769999999997
st5221,-4.889499,-3.425998,-2.941939,1.463501,0.4840589999999998
st5223,-4.881016,-3.424555,-2.935943,1.456461,0.4886119999999998
st5225,-4.87321,-3.422753,-2.929619,1.450457,0.4931339999999999
st5227,-4.866083,-3.420642,-2.923257,1.4454409999999998,0.4973849999999999
st5229,-4.859642,-3.418257,-2.917118,1.441385,0.5011390000000002
st5231,-4.853897,-3.415639,-2.911388,1.4382579999999998,0.504251
st5233,-4.848834,-3.412817,-2.906138,1.436017,0.5066790000000001
st5235,-4.844451,-3.409824,-2.901338,1.4346270000000003,0.508486
st5237,-4.840728,-3.406678,-2.89688,1.4340500000000005,0.509798
st5239,-4.83766,-3.403407,-2.892665,1.4342529999999996,0.510742
st5241,-4.835251,-3.40003,-2.888591,1.4352210000000003,0.5114390000000002
st5243,-4.833519,-3.396579,-2.884587,1.43694,0.5119920000000002
st5245,-4.83248,-3.39308,-2.880603,1.4394000000000005,0.5124770000000001
st5247,-4.832137,-3.389551,-2.8766,1.4425860000000004,0.5129510000000002
st5249,-4.832505,-3.386018,-2.872551,1.4464870000000003,0.5134669999999999
st5251,-4.83359,-3.3825,-2.86845,1.4510900000000002,0.5140499999999997
st5253,-4.835404,-3.379038,-2.864311,1.4563659999999996,0.5147270000000002
st5255,-4.837941,-3.375658,-2.860136,1.4622829999999998,0.5155220000000003
st5257,-4.841219,-3.372399,-2.855942,1.4688199999999996,0.5164569999999999
st5259,-4.845245,-3.369306,-2.851761,1.4759390000000003,0.5175449999999997
st5261,-4.850026,-3.366428,-2.847628,1.4835979999999998,0.5188000000000001
st5263,-4.855564,-3.363822,-2.843585,1.4917420000000003,0.5202369999999998
st5265,-4.86187,-3.361556,-2.839693,1.5003139999999997,0.5218630000000002
st5267,-4.868939,-3.359695,-2.836015,1.5092440000000005,0.5236799999999997
st5269,-4.876767,-3.358298,-2.832613,1.518469,0.5256850000000002
st5271,-4.885333,-3.357421,-2.829549,1.5279120000000002,0.5278719999999999
st5273,-4.894615,-3.357106,-2.82687,1.537509,0.5302359999999999
st5275,-4.904584,-3.357386,-2.824623,1.547198,0.5327630000000001
st5277,-4.915221,-3.358283,-2.822863,1.5569379999999995,0.5354200000000002
st5279,-4.926484,-3.359825,-2.821677,1.5666590000000005,0.5381479999999996
st5281,-4.938344,-3.362014,-2.82116,1.57633,0.540854
st5283,-4.950752,-3.364862,-2.821454,1.5858899999999996,0.5434079999999999
st5285,-4.963669,-3.368361,-2.822742,1.5953080000000002,0.5456190000000003
st5287,-4.97702,-3.372482,-2.825283,1.6045380000000002,0.547199
st5289,-4.990725,-3.377193,-2.829469,1.6135320000000002,0.5477240000000001
st5291,-5.004697,-3.382462,-2.835815,1.6222350000000003,0.5466469999999997
st5293,-5.018817,-3.388232,-2.844766,1.6305850000000004,0.543466
st5295,-5.032964,-3.394436,-2.856369,1.638528,0.5380669999999999
st5297,-5.047031,-3.401021,-2.870137,1.6460099999999995,0.5308839999999999
st5299,-5.0609,-3.407905,-2.885266,1.6529950000000002,0.5226389999999999
st5301,-5.074456,-3.415007,-2.901012,1.6594489999999995,0.513995
st5303,-5.087564,-3.42223,-2.916806,1.6653340000000003,0.5054240000000001
st5305,-5.100093,-3.429482,-2.932228,1.670611,0.4972540000000003
st5307,-5.111909,-3.436673,-2.947002,1.675236,0.4896709999999999
st5309,-5.122888,-3.443717,-2.960913,1.6791709999999995,0.4828039999999998
st5311,-5.132938,-3.45052,-2.973799,1.6824180000000002,0.4767209999999999
st5313,-5.142018,-3.456994,-2.985537,1.6850240000000003,0.471457
st5315,-5.150159,-3.463058,-2.996023,1.6871010000000002,0.4670350000000001
st5317,-5.157438,-3.468643,-3.005205,1.6887949999999998,0.463438
st5319,-5.163996,-3.473688,-3.013027,1.690308,0.460661
st5321,-5.170002,-3.478145,-3.01946,1.6918570000000002,0.458685
st5323,-5.175595,-3.481969,-3.024466,1.6936260000000003,0.457503
st5325,-5.180882,-3.485116,-3.028006,1.6957660000000003,0.4571100000000001
st5327,-5.185915,-3.48755,-3.03004,1.6983649999999997,0.4575100000000001
st5329,-5.190685,-3.48924,-3.030534,1.701445,0.4587060000000003
st5331,-5.195001,-3.490184,-3.029472,1.7048170000000002,0.460712
st5333,-5.198099,-3.490373,-3.026814,1.707726,0.463559
st5335,-5.198212,-3.489808,-3.022535,1.7084039999999998,0.467273
st5337,-5.195368,-3.488506,-3.016633,1.706862,0.471873
st5339,-5.191186,-3.486491,-3.009098,1.704695,0.4773930000000002
st5341,-5.186407,-3.483796,-2.999937,1.702611,0.4838589999999998
st5343,-5.181336,-3.480463,-2.989169,1.700873,0.4912939999999999
st5345,-5.176124,-3.476527,-2.976825,1.6995969999999998,0.4997020000000001
st5347,-5.170879,-3.472051,-2.962972,1.6988280000000002,0.5090789999999998
st5349,-5.165675,-3.467092,-2.9477,1.6985830000000002,0.5193919999999999
st5351,-5.160579,-3.46172,-2.931135,1.698859,0.5305850000000003
st5353,-5.155651,-3.456012,-2.913451,1.699639,0.5425610000000001
st5355,-5.150957,-3.450038,-2.894918,1.7009189999999998,0.5551200000000001
st5357,-5.146554,-3.443873,-2.876168,1.702681,0.5677050000000001
st5359,-5.142497,-3.437583,-2.85952,1.7049139999999996,0.5780630000000002
st5361,-5.13883,-3.431249,-2.850703,1.7075809999999991,0.580546
st5363,-5.135603,-3.424951,-2.847905,1.7106519999999996,0.5770460000000002
st5365,-5.132867,-3.418774,-2.846961,1.714093,0.5718130000000001
st5367,-5.130652,-3.412806,-2.846845,1.7178460000000009,0.5659609999999997
st5369,-5.128983,-3.407117,-2.8473,1.721866,0.5598169999999998
st5371,-5.127856,-3.401765,-2.84824,1.7260910000000005,0.553525
st5373,-5.127253,-3.396803,-2.849626,1.7304499999999998,0.5471769999999996
st5375,-5.127152,-3.392281,-2.851426,1.7348709999999996,0.5408550000000001
st5377,-5.127516,-3.388249,-2.853621,1.739267,0.5346280000000001
st5379,-5.128281,-3.384739,-2.856184,1.743542,0.5285550000000003
st5381,-5.129338,-3.381775,-2.859085,1.7475629999999995,0.5226900000000003
st5383,-5.130555,-3.379366,-2.862295,1.751189,0.5170710000000001
st5385,-5.131778,-3.377526,-2.865784,1.7542519999999997,0.5117419999999999
st5387,-5.132817,-3.37626,-2.869518,1.7565570000000004,0.506742
st5389,-5.133488,-3.375566,-2.873468,1.7579219999999998,0.5020980000000002
st5391,-5.133664,-3.375439,-2.87761,1.7582249999999997,0.4978290000000003
st5393,-5.133311,-3.375853,-2.881906,1.7574579999999995,0.4939470000000003
st5395,-5.13251,-3.376788,-2.886331,1.755722,0.4904569999999997
st5397,-5.131438,-3.378216,-2.890849,1.753222,0.4873670000000003
st5399,-5.130293,-3.3801,-2.895423,1.750193,0.484677
st5401,-5.129287,-3.382406,-2.90003,1.7468809999999997,0.4823759999999999
st5403,-5.128589,-3.385089,-2.904645,1.7435,0.4804439999999998
st5405,-5.128332,-3.388101,-2.909241,1.7402310000000003,0.4788599999999996
st5407,-5.128613,-3.391387,-2.913803,1.7372259999999995,0.4775839999999998
st5409,-5.129513,-3.394902,-2.918326,1.734611,0.4765760000000001
st5411,-5.131072,-3.398596,-2.922812,1.7324759999999997,0.475784
st5413,-5.133323,-3.402412,-2.927275,1.730911,0.4751370000000001
st5415,-5.136267,-3.406302,-2.931749,1.729965,0.4745530000000002
st5417,-5.139908,-3.41022,-2.936288,1.7296880000000003,0.473932
st5419,-5.144218,-3.414111,-2.940966,1.7301070000000005,0.4731450000000001
st5421,-5.149178,-3.417928,-2.945881,1.7312500000000002,0.4720469999999999
st5423,-5.15476,-3.42161,-2.951143,1.7331499999999995,0.4704669999999997
st5425,-5.160911,-3.425097,-2.956872,1.7358139999999995,0.4682249999999999
st5427,-5.167594,-3.428342,-2.963151,1.7392520000000005,0.4651909999999999
st5429,-5.174737,-3.431284,-2.969971,1.7434530000000006,0.4613129999999996
st5431,-5.182268,-3.433875,-2.977193,1.7483929999999996,0.4566819999999998
st5433,-5.190124,-3.436068,-2.984532,1.7540559999999998,0.4515359999999999
st5435,-5.19822,-3.437813,-2.991608,1.7604070000000005,0.4462049999999999
st5437,-5.206468,-3.439057,-2.998017,1.767411,0.4410400000000001
st5439,-5.214768,-3.439756,-3.0034,1.7750120000000005,0.4363559999999999
st5441,-5.223034,-3.439876,-3.007477,1.7831580000000002,0.4323989999999997
st5443,-5.231179,-3.439395,-3.010049,1.7917839999999998,0.4293460000000002
st5445,-5.239128,-3.438294,-3.010992,1.800834,0.427302
st5447,-5.246793,-3.436557,-3.010211,1.810236,0.4263460000000001
st5449,-5.254093,-3.434196,-3.007687,1.819897,0.4265089999999998
st5451,-5.260942,-3.431229,-3.003424,1.829713,0.4278050000000002
st5453,-5.267248,-3.427686,-2.997459,1.8395620000000004,0.4302269999999999
st5455,-5.272935,-3.423623,-2.989883,1.8493120000000005,0.4337400000000002
st5457,-5.277926,-3.419091,-2.980811,1.858835,0.4382799999999998
st5459,-5.282173,-3.414165,-2.970426,1.868008,0.4437390000000003
st5461,-5.285624,-3.408928,-2.95897,1.8766960000000004,0.4499580000000001
st5463,-5.288238,-3.403475,-2.946771,1.884763,0.4567039999999998
st5465,-5.290009,-3.3979,-2.934222,1.8921090000000005,0.4636779999999998
st5467,-5.290961,-3.392306,-2.921764,1.898655,0.470542
st5469,-5.291117,-3.386797,-2.909834,1.90432,0.476963
st5471,-5.290527,-3.381458,-2.898781,1.909069,0.4826769999999998
st5473,-5.289245,-3.376377,-2.888821,1.912868,0.4875560000000001
st5475,-5.287343,-3.371627,-2.880023,1.915716,0.4916040000000001
st5477,-5.284903,-3.367275,-2.872348,1.917628,0.4949269999999997
st5479,-5.282016,-3.363384,-2.865715,1.918632,0.4976690000000001
st5481,-5.278753,-3.360013,-2.860032,1.91874,0.499981
st5483,-5.275202,-3.357211,-2.855218,1.917991,0.5019930000000001
st5485,-5.271429,-3.355011,-2.851198,1.916418,0.5038130000000001
st5487,-5.267498,-3.353438,-2.847919,1.91406,0.505519
st5489,-5.263467,-3.35251,-2.845342,1.910957,0.5071680000000001
st5491,-5.259374,-3.352222,-2.843425,1.9071520000000004,0.5087969999999999
st5493,-5.255261,-3.352574,-2.842136,1.902687,0.5104380000000002
st5495,-5.251156,-3.353547,-2.841428,1.897609,0.5121189999999998
st5497,-5.247091,-3.355113,-2.841264,1.8919780000000004,0.513849
st5499,-5.243077,-3.357228,-2.841595,1.8858490000000003,0.5156330000000002
st5501,-5.239118,-3.359852,-2.842384,1.8792660000000003,0.517468
st5503,-5.235208,-3.362954,-2.843599,1.872254,0.519355
st5505,-5.231349,-3.366482,-2.845197,1.864867,0.5212849999999998
st5507,-5.227537,-3.370389,-2.847148,1.857148,0.5232410000000001
st5509,-5.223775,-3.374623,-2.849412,1.849152,0.5252110000000001
st5511,-5.220062,-3.379121,-2.851947,1.8409410000000004,0.527174
st5513,-5.216412,-3.38383,-2.854726,1.832582,0.5291040000000002
st5515,-5.212826,-3.388692,-2.857711,1.824134,0.5309809999999997
st5517,-5.209301,-3.393647,-2.860867,1.815654,0.5327800000000003
st5519,-5.20582,-3.398632,-2.864157,1.807188,0.534475
st5521,-5.202357,-3.40359,-2.867557,1.7987670000000002,0.5360329999999998
st5523,-5.198865,-3.408465,-2.871028,1.7903999999999995,0.5374370000000002
st5525,-5.195266,-3.413211,-2.874546,1.7820550000000002,0.538665
st5527,-5.191451,-3.417782,-2.878072,1.773669,0.5397099999999999
st5529,-5.187291,-3.422145,-2.881583,1.765146,0.540562
st5531,-5.182664,-3.426261,-2.885043,1.7564030000000002,0.5412179999999998
st5533,-5.177476,-3.430108,-2.888428,1.7473680000000005,0.5416799999999999
st5535,-5.171702,-3.433664,-2.891716,1.738038,0.5419479999999997
st5537,-5.165368,-3.436922,-2.894905,1.728446,0.542017
st5539,-5.15854,-3.439873,-2.897984,1.7186670000000004,0.5418889999999998
st5541,-5.151315,-3.442511,-2.900951,1.7088040000000002,0.54156
st5543,-5.143803,-3.444823,-2.903799,1.6989800000000002,0.5410240000000002
st5545,-5.136093,-3.446812,-2.906518,1.6892809999999998,0.5402939999999998
st5547,-5.128263,-3.448486,-2.909098,1.6797769999999996,0.5393879999999998
st5549,-5.120397,-3.449852,-2.911522,1.6705449999999995,0.5383299999999998
st5551,-5.112545,-3.450934,-2.913779,1.6616109999999995,0.5371550000000003
st5553,-5.10476,-3.451738,-2.915851,1.6530219999999995,0.5358870000000002
st5555,-5.097072,-3.452271,-2.917698,1.6448009999999995,0.534573
st5557,-5.089525,-3.452547,-2.919286,1.636978,0.533261
st5559,-5.082131,-3.452559,-2.920566,1.6295720000000005,0.5319929999999999
st5561,-5.074918,-3.45232,-2.921498,1.6225980000000004,0.5308219999999997
st5563,-5.067903,-3.451845,-2.92207,1.6160580000000002,0.5297749999999999
st5565,-5.061106,-3.451136,-2.922252,1.6099699999999997,0.5288840000000001
st5567,-5.054561,-3.450202,-2.922028,1.6043589999999996,0.5281739999999999
st5569,-5.048287,-3.449042,-2.921384,1.5992450000000002,0.5276579999999997
st5571,-5.042325,-3.447651,-2.92033,1.594674,0.5273210000000002
st5573,-5.036709,-3.446024,-2.918938,1.590685,0.5270860000000002
st5575,-5.031478,-3.444158,-2.917374,1.58732,0.5267839999999997
st5577,-5.026661,-3.442033,-2.915984,1.584628,0.526049
st5579,-5.02229,-3.439641,-2.915467,1.582649,0.5241739999999999
st5581,-5.0184,-3.436976,-2.91674,1.5814239999999995,0.5202360000000001
st5583,-5.015005,-3.434022,-2.919988,1.5809830000000002,0.5140340000000001
st5585,-5.012129,-3.430765,-2.924193,1.5813639999999998,0.5065720000000002
st5587,-5.009776,-3.4272,-2.928207,1.5825759999999995,0.498993
st5589,-5.007944,-3.423327,-2.931374,1.5846170000000002,0.4919530000000001
st5591,-5.006629,-3.419155,-2.933404,1.5874740000000005,0.485751
st5593,-5.00581,-3.414696,-2.934173,1.591114,0.4805230000000002
st5595,-5.005481,-3.40995,-2.933615,1.5955309999999998,0.4763349999999997
st5597,-5.005618,-3.404936,-2.931717,1.600682,0.4732190000000003
st5599,-5.006195,-3.399693,-2.9285,1.606502,0.471193
st5601,-5.007184,-3.39427,-2.923996,1.6129139999999995,0.4702740000000003
st5603,-5.008553,-3.388733,-2.918251,1.6198199999999998,0.470482
st5605,-5.010276,-3.383158,-2.911324,1.6271180000000005,0.4718339999999998
st5607,-5.012307,-3.377618,-2.903284,1.6346889999999998,0.4743339999999998
st5609,-5.0146,-3.372179,-2.894191,1.6424209999999997,0.4779879999999998
st5611,-5.017109,-3.366909,-2.884134,1.6501999999999994,0.4827750000000002
st5613,-5.019784,-3.361867,-2.873212,1.6579169999999994,0.488655
st5615,-5.02257,-3.357101,-2.861597,1.665469,0.4955039999999999
st5617,-5.025432,-3.352659,-2.849531,1.6727730000000005,0.5031280000000002
st5619,-5.028329,-3.348576,-2.837329,1.6797530000000005,0.511247
st5621,-5.031219,-3.344891,-2.825422,1.686328,0.519469
st5623,-5.034067,-3.341619,-2.814271,1.6924480000000002,0.5273479999999999
st5625,-5.036828,-3.338763,-2.804357,1.6980649999999995,0.5344060000000002
st5627,-5.039462,-3.336324,-2.796087,1.7031380000000005,0.5402369999999999
st5629,-5.041941,-3.33428,-2.789737,1.7076609999999994,0.544543
st5631,-5.044238,-3.332615,-2.78548,1.711623,0.5471349999999999
st5633,-5.046334,-3.33131,-2.783432,1.7150239999999997,0.5478780000000003
st5635,-5.048228,-3.330329,-2.783602,1.717899,0.5467269999999997
st5637,-5.049911,-3.329651,-2.785725,1.7202599999999997,0.5439260000000004
st5639,-5.051374,-3.329245,-2.789248,1.7221290000000002,0.5399969999999996
st5641,-5.052607,-3.329082,-2.793613,1.723525,0.535469
st5643,-5.053598,-3.329144,-2.798443,1.7244540000000002,0.5307010000000001
st5645,-5.054342,-3.329411,-2.803516,1.7249310000000002,0.5258949999999998
st5647,-5.054838,-3.329864,-2.80871,1.724974,0.5211540000000001
st5649,-5.055118,-3.330493,-2.813974,1.724625,0.5165190000000002
st5651,-5.05521,-3.331279,-2.819279,1.723931,0.512
st5653,-5.055159,-3.332216,-2.824632,1.722943,0.507584
st5655,-5.054985,-3.333304,-2.830044,1.7216810000000002,0.50326
st5657,-5.054721,-3.334545,-2.835546,1.720176,0.4989989999999999
st5659,-5.054398,-3.335952,-2.841187,1.718446,0.4947649999999997
st5661,-5.054064,-3.337548,-2.847014,1.7165160000000004,0.4905339999999998
st5663,-5.053765,-3.339355,-2.853073,1.7144100000000004,0.4862819999999996
st5665,-5.053554,-3.341405,-2.859428,1.712149,0.4819770000000001
st5667,-5.053491,-3.343734,-2.866143,1.7097570000000002,0.4775909999999999
st5669,-5.053634,-3.346378,-2.873267,1.7072559999999997,0.4731110000000003
st5671,-5.054029,-3.349384,-2.88087,1.7046449999999995,0.4685140000000003
st5673,-5.054732,-3.352799,-2.889005,1.7019329999999997,0.463794
st5675,-5.055788,-3.356659,-2.897717,1.6991289999999997,0.4589419999999999
st5677,-5.057247,-3.361007,-2.90704,1.6962400000000004,0.453967
st5679,-5.059157,-3.36587,-2.916979,1.6932869999999998,0.4488910000000001
st5681,-5.061558,-3.371266,-2.927528,1.690292,0.4437379999999997
st5683,-5.064492,-3.377206,-2.938652,1.6872860000000005,0.4385540000000003
st5685,-5.067987,-3.383696,-2.950297,1.6842909999999995,0.4333990000000001
st5687,-5.07205,-3.390727,-2.962373,1.681323,0.4283540000000001
st5689,-5.076698,-3.398279,-2.97478,1.6784190000000003,0.423499
st5691,-5.08193,-3.40633,-2.987406,1.6755999999999998,0.4189240000000001
st5693,-5.087744,-3.414839,-3.000129,1.6729049999999996,0.4147100000000003
st5695,-5.094129,-3.423751,-3.012815,1.6703779999999997,0.4109360000000004
st5697,-5.101066,-3.433007,-3.025326,1.6680590000000004,0.4076809999999997
st5699,-5.10854,-3.442538,-3.037538,1.6660019999999998,0.4049999999999998
st5701,-5.116521,-3.452284,-3.049358,1.6642369999999995,0.4029260000000003
st5703,-5.124989,-3.462165,-3.060677,1.662824,0.401488
st5705,-5.133896,-3.472111,-3.07142,1.661785,0.4006910000000001
st5707,-5.143196,-3.482047,-3.081517,1.6611489999999995,0.4005300000000003
st5709,-5.15284,-3.491902,-3.090908,1.6609380000000002,0.4009939999999998
st5711,-5.16278,-3.501599,-3.09953,1.6611809999999996,0.402069
st5713,-5.172953,-3.511064,-3.107332,1.6618889999999995,0.4037320000000002
st5715,-5.183285,-3.520213,-3.114258,1.6630719999999997,0.405955
st5717,-5.1937,-3.528975,-3.120275,1.6647249999999998,0.4087
st5719,-5.204105,-3.537281,-3.125358,1.666824,0.4119230000000002
st5721,-5.214359,-3.545061,-3.129487,1.669298,0.4155739999999999
st5723,-5.224199,-3.552246,-3.132644,1.6719529999999998,0.4196019999999998
st5725,-5.233087,-3.55876,-3.134797,1.6743270000000003,0.4239630000000001
st5727,-5.240019,-3.564524,-3.135914,1.6754950000000002,0.4286099999999999
st5729,-5.243722,-3.569462,-3.135972,1.67426,0.4334899999999999
st5731,-5.24413,-3.573492,-3.134964,1.6706380000000003,0.4385279999999998
st5733,-5.242451,-3.576536,-3.132884,1.665915,0.4436520000000001
st5735,-5.239672,-3.578528,-3.129751,1.6611439999999995,0.4487769999999997
st5737,-5.236296,-3.579399,-3.125594,1.6568970000000005,0.453805
st5739,-5.232565,-3.579087,-3.120456,1.6534780000000002,0.458631
st5741,-5.228611,-3.577532,-3.114375,1.6510789999999995,0.4631570000000002
st5743,-5.224524,-3.574681,-3.107398,1.6498429999999995,0.4672830000000001
st5745,-5.220361,-3.570484,-3.099578,1.6498769999999996,0.4709059999999998
st5747,-5.21619,-3.56491,-3.090968,1.6512800000000003,0.4739419999999996
st5749,-5.212062,-3.557951,-3.081633,1.6541110000000003,0.476318
st5751,-5.20801,-3.549606,-3.071624,1.658404,0.4779819999999999
st5753,-5.204089,-3.539893,-3.06099,1.6641959999999996,0.4789030000000003
st5755,-5.200344,-3.528854,-3.049773,1.6714900000000004,0.4790809999999998
st5757,-5.196816,-3.516541,-3.038003,1.680275,0.4785380000000003
st5759,-5.193554,-3.503035,-3.02571,1.6905189999999997,0.477325
st5761,-5.190602,-3.488443,-3.012924,1.702159,0.4755190000000002
st5763,-5.187991,-3.4729,-2.999679,1.715091,0.4732210000000001
st5765,-5.185762,-3.456568,-2.986007,1.7291940000000006,0.470561
st5767,-5.18394,-3.43962,-2.971943,1.7443199999999996,0.4676770000000001
st5769,-5.182541,-3.422255,-2.957527,1.7602859999999998,0.464728
st5771,-5.181577,-3.404682,-2.94281,1.7768949999999997,0.461872
st5773,-5.181053,-3.387125,-2.927857,1.7939280000000002,0.4592680000000002
st5775,-5.180945,-3.369801,-2.912731,1.8111440000000003,0.4570699999999998
st5777,-5.18123,-3.352924,-2.897527,1.8283060000000004,0.4553969999999996
st5779,-5.181862,-3.336692,-2.882352,1.8451699999999995,0.4543400000000002
st5781,-5.182807,-3.321273,-2.867325,1.861534,0.453948
st5783,-5.184037,-3.306823,-2.85259,1.877214,0.4542329999999999
st5785,-5.18549,-3.293447,-2.838281,1.892043,0.4551660000000002
st5787,-5.187109,-3.281223,-2.824535,1.9058860000000009,0.4566879999999997
st5789,-5.188835,-3.270197,-2.811482,1.918638,0.4587150000000002
st5791,-5.190616,-3.260397,-2.799261,1.930219,0.4611360000000002
st5793,-5.192408,-3.251817,-2.787982,1.9405910000000004,0.463835
st5795,-5.194166,-3.244418,-2.777731,1.949748,0.4666869999999998
st5797,-5.195873,-3.238154,-2.768577,1.9577189999999995,0.4695770000000001
st5799,-5.197518,-3.232961,-2.76057,1.964557,0.472391
st5801,-5.199095,-3.228757,-2.753762,1.970338,0.4749949999999998
st5803,-5.200614,-3.22546,-2.748236,1.975154,0.4772240000000001
st5805,-5.202092,-3.222975,-2.7442,1.9791170000000005,0.4787749999999997
st5807,-5.203549,-3.221215,-2.742086,1.982334,0.4791289999999999
st5809,-5.205006,-3.220101,-2.742334,1.984905,0.477767
st5811,-5.206452,-3.219556,-2.744699,1.986896,0.4748569999999996
st5813,-5.207606,-3.219515,-2.74846,1.9880910000000005,0.4710549999999998
st5815,-5.20627,-3.219911,-2.753082,1.986359,0.4668290000000001
st5817,-5.203791,-3.220692,-2.758269,1.983099,0.4624230000000002
